YEAR,MAKE,MODEL,SALE_PRICE,SALE_DATE,LISTING_TYPE
1973,PORSCHE,3.2L-POWERED  911T 5-SPEED,180000.0,2023-09-22,BID 
2001,PORSCHE,BOXSTER S 5-SPEED,9000.0,2023-09-22,SOLD 
2004,PORSCHE,CAYENNE S,9000.0,2023-09-22,SOLD 
2006,PORSCHE,911 CARRERA 4S CABRIOLET 6-SPEED,55000.0,2023-09-22,SOLD 
2003,PORSCHE,911 CARRERA COUPE 6-SPEED,31750.0,2023-09-22,SOLD 
1987,PORSCHE,23-YEARS-OWNED  911 TURBO COUPE,141000.0,2023-09-22,BID 
0000,PORSCHE,356 SPEEDSTER REPLICA BY VINTAGE MOTORCARS,79500.0,2023-09-22,SOLD 
2003,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,21050.0,2023-09-22,BID 
2013,PORSCHE,BOXSTER,33000.0,2023-09-22,SOLD 
2018,PORSCHE,911 GT3 6-SPEED,176000.0,2023-09-22,SOLD 
2001,PORSCHE,911 TURBO COUPE,63315.0,2023-09-22,SOLD 
1984,PORSCHE,911 CARRERA TARGA,65000.0,2023-09-22,BID 
2008,PORSCHE,911 GT2,236000.0,2023-09-22,SOLD 
1988,PORSCHE,911 TURBO COUPE TRACK CAR,95000.0,2023-09-22,SOLD 
1971,PORSCHE,ROW  911S TARGA,51000.0,2023-09-21,BID 
2007,PORSCHE,911 TURBO COUPE 6-SPEED,88000.0,2023-09-21,SOLD 
1995,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,50993.0,2023-09-21,SOLD 
2020,PORSCHE,718 CAYMAN GT4 6-SPEED,126000.0,2023-09-21,SOLD 
0000,PORSCHE,ILLUMINATED SIGN,17500.0,2023-09-21,SOLD 
0000,PORSCHE,356B TOOL KIT,5200.0,2023-09-21,SOLD 
1985,PORSCHE,928S 5-SPEED,18750.0,2023-09-21,SOLD 
1987,PORSCHE,924S 5-SPEED,7800.0,2023-09-21,BID 
2004,PORSCHE,911 TURBO CABRIOLET 6-SPEED,90000.0,2023-09-21,SOLD 
2018,PORSCHE,911 CARRERA 4 COUPE 7-SPEED,106000.0,2023-09-21,SOLD 
2002,PORSCHE,911 CARRERA 4 CABRIOLET 6-SPEED,29500.0,2023-09-21,SOLD 
0000,RUF,17×9″ AND 17×10″ WHEELS BY SPEEDLINE FOR PORSCHE,12500.0,2023-09-21,SOLD 
2001,PORSCHE,BOXSTER S 6-SPEED,18000.0,2023-09-21,SOLD 
1989,PORSCHE,911 TURBO CABRIOLET,92000.0,2023-09-21,BID 
1981,PORSCHE,SAFARI-STYLE  924 TURBO 5-SPEED,11111.0,2023-09-21,SOLD 
2007,PORSCHE,911 TARGA 4S 6-SPEED,60500.0,2023-09-21,SOLD 
2019,PORSCHE,11K-KILOMETER  911 GT3 RS WEISSACH,226000.0,2023-09-21,SOLD 
2003,PORSCHE,911 GT2,228000.0,2023-09-21,SOLD 
2004,PORSCHE,911 40TH ANNIVERSARY 6-SPEED,59000.0,2023-09-20,SOLD 
1990,PORSCHE,911 CARRERA 2 TARGA 5-SPEED,127000.0,2023-09-20,SOLD 
2018,PORSCHE,911 CARRERA GTS CABRIOLET 7-SPEED,128000.0,2023-09-20,SOLD 
1986,PORSCHE,5 928S,18700.0,2023-09-20,SOLD 
2009,PORSCHE,911 CARRERA S COUPE,55000.0,2023-09-20,SOLD 
2006,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,39997.0,2023-09-20,BID 
2008,PORSCHE,CAYENNE,18000.0,2023-09-20,SOLD 
0000,PORSCHE,15×6″ FUCHS WHEELS FOR,3600.0,2023-09-20,SOLD 
1987,PORSCHE,ORIGINAL-OWNER  924S 5-SPEED,18000.0,2023-09-20,SOLD 
2018,PORSCHE,911 GT3 6-SPEED,220000.0,2023-09-20,SOLD 
0000,PORSCHE,ENGINE LID AND WHALE TAIL SPOILER FOR 911,1600.0,2023-09-20,SOLD 
1965,PORSCHE,356SC COUPE,101500.0,2023-09-20,SOLD 
2001,PORSCHE,BOXSTER S 6-SPEED PROJECT,6700.0,2023-09-20,SOLD 
1994,PORSCHE,968 CABRIOLET 6-SPEED,25000.0,2023-09-20,SOLD 
1961,,PORSCHE-DIESEL JUNIOR 108 TRACTOR,34001.0,2023-09-20,SOLD 
1973,PORSCHE,RSR-STYLE  911T COUPE 3.6L,92000.0,2023-09-20,BID 
2007,PORSCHE,911 GT3 RACE CAR,85000.0,2023-09-20,SOLD 
2006,PORSCHE,BOXSTER 5-SPEED,19500.0,2023-09-19,BID 
2006,PORSCHE,CAYENNE S,16000.0,2023-09-19,SOLD 
2007,PORSCHE,911 CARRERA S COUPE 6-SPEED,63500.0,2023-09-19,SOLD 
1988,PORSCHE,911 CARRERA COUPE G50,67000.0,2023-09-19,BID 
1996,PORSCHE,911 TURBO,176500.0,2023-09-19,SOLD 
2015,PORSCHE,BOXSTER,45250.0,2023-09-19,SOLD 
2016,PORSCHE,MACAN S,30500.0,2023-09-19,SOLD 
2003,PORSCHE,911 TURBO COUPE 6-SPEED,67000.0,2023-09-19,SOLD 
2017,PORSCHE,911 TURBO S CABRIOLET,145991.0,2023-09-19,SOLD 
2016,PORSCHE,911 GT3,110500.0,2023-09-19,BID 
2016,PORSCHE,CAYENNE DIESEL,27000.0,2023-09-19,BID 
1994,PORSCHE,968 COUPE 6-SPEED,21333.0,2023-09-19,BID 
0000,PORSCHE,356 SPEEDSTER REPLICA BY VINTAGE MOTORCARS,75000.0,2023-09-19,SOLD 
2009,PORSCHE,911 CARRERA 4S CABRIOLET 6-SPEED,54000.0,2023-09-19,SOLD 
2011,PORSCHE,911 CARRERA COUPE 6-SPEED,56250.0,2023-09-19,SOLD 
1990,PORSCHE,911 CARRERA 4 CABRIOLET,40000.0,2023-09-19,SOLD 
1961,PORSCHE,356B COUPE PROJECT,24606.0,2023-09-19,SOLD 
1987,PORSCHE,ORIGINAL-OWNER  911 CARRERA TARGA G50,104000.0,2023-09-18,SOLD 
1980,PORSCHE,ROW  911SC COUPE,44500.0,2023-09-18,SOLD 
0000,PORSCHE,COLLECTION OF 1970S RACE CAR MANUALS,3900.0,2023-09-18,SOLD 
2021,PORSCHE,911 TARGA 4S,185000.0,2023-09-18,SOLD 
2004,PORSCHE,MODIFIED  CAYENNE S,13200.0,2023-09-18,SOLD 
0000,PORSCHE,18×8″ AND 18×9.5″ SPEEDLINE SL978 ALISEO WHEELS FOR 964,1750.0,2023-09-18,SOLD 
2000,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,26200.0,2023-09-18,SOLD 
2015,PORSCHE,CAYMAN S,60750.0,2023-09-18,SOLD 
1979,PORSCHE,BACKDATED ROW  911SC 3.4L COUPE,155000.0,2023-09-18,BID 
1992,PORSCHE,911 CARRERA 2 COUPE BY SINGER,964911.0,2023-09-18,BID 
0000,PORSCHE,356 SPEEDSTER REPLICA BY VINTAGE SPEEDSTERS,51525.0,2023-09-17,SOLD 
1995,PORSCHE,911 CARRERA COUPE 6-SPEED,84000.0,2023-09-17,SOLD 
1989,PORSCHE,928 S4 5-SPEED,39755.0,2023-09-17,SOLD 
1989,PORSCHE,SINGLE-FAMILY-OWNED  911 CARRERA 4 COUPE 5-SPEED,95500.0,2023-09-17,SOLD 
2009,PORSCHE,CAYMAN 6-SPEED,26250.0,2023-09-17,BID 
1988,PORSCHE,911 TURBO CABRIOLET M505 SLANT NOSE,150000.0,2023-09-17,SOLD 
2004,PORSCHE,911 40TH ANNIVERSARY 6-SPEED,47890.0,2023-09-17,SOLD 
1987,PORSCHE,911 CARRERA TARGA G50,61500.0,2023-09-17,BID 
2007,PORSCHE,911 GT3 CUP,66013.0,2023-09-17,SOLD 
1991,PORSCHE,911 CARRERA 2 COUPE 5-SPEED,112000.0,2023-09-16,BID 
1976,PORSCHE,914 2.0,24500.0,2023-09-16,SOLD 
2006,PORSCHE,911 CARRERA S CABRIOLET 6-SPEED,60100.0,2023-09-16,SOLD 
2001,PORSCHE,BOXSTER S,16250.0,2023-09-16,SOLD 
1984,PORSCHE,944 5-SPEED,15000.0,2023-09-16,SOLD 
1986,PORSCHE,944 TURBO RACE CAR,15000.0,2023-09-16,BID 
2012,PORSCHE,BOXSTER SPYDER 6-SPEED,79500.0,2023-09-16,BID 
2015,PORSCHE,911 CARRERA GTS COUPE,96000.0,2023-09-16,SOLD 
1986,PORSCHE,911 CARRERA TARGA,58500.0,2023-09-16,SOLD 
1960,PORSCHE,356B ROADSTER,277000.0,2023-09-16,SOLD 
2008,PORSCHE,911 TURBO CABRIOLET,70500.0,2023-09-15,SOLD 
2006,PORSCHE,911 CARRERA COUPE 6-SPEED,40500.0,2023-09-15,SOLD 
0000,PORSCHE,17″ OZ RACING FUTURA WHEELS FOR,2500.0,2023-09-15,SOLD 
1995,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,64500.0,2023-09-15,SOLD 
1973,PORSCHE,RSR-STYLE  911T,131000.0,2023-09-15,BID 
0000,PORSCHE,356 SPEEDSTER REPLICA BY VINTAGE MOTORCARS,77356.0,2023-09-15,SOLD 
2014,PORSCHE,CAYENNE GTS,21500.0,2023-09-15,SOLD 
1989,PORSCHE,928 S4 5-SPEED,26000.0,2023-09-15,SOLD 
2018,PORSCHE,911 GT3 6-SPEED,199500.0,2023-09-15,SOLD 
1983,PORSCHE,ROW  911 TURBO,90000.0,2023-09-15,BID 
2008,PORSCHE,911 TURBO CABRIOLET 6-SPEED,74000.0,2023-09-14,SOLD 
2006,PORSCHE,CAYMAN S 6-SPEED,25250.0,2023-09-14,SOLD 
2005,PORSCHE,ONE-OWNER  911 CARRERA CABRIOLET 6-SPEED,32500.0,2023-09-14,SOLD 
1995,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,78000.0,2023-09-14,SOLD 
1971,PORSCHE,914 PROJECT,13850.0,2023-09-14,SOLD 
0000,PORSCHE,WHALE-TAIL SPOILER FOR 911,475.0,2023-09-14,SOLD 
0000,PORSCHE,SEATS FOR 911,2550.0,2023-09-14,SOLD 
2004,PORSCHE,CAYENNE S,18000.0,2023-09-14,SOLD 
1988,PORSCHE,944S 5-SPEED,22000.0,2023-09-14,BID 
2022,PORSCHE,718 CAYMAN GT4 6-SPEED,130000.0,2023-09-14,SOLD 
1970,PORSCHE,911E TARGA,153000.0,2023-09-14,SOLD 
2023,PORSCHE,911 DAKAR,340000.0,2023-09-14,SOLD 
2008,PORSCHE,911 CARRERA 4S CABRIOLET 6-SPEED,64500.0,2023-09-14,SOLD 
1985,EURO, PORSCHE 928S 5-SPEED,27928.0,2023-09-14,SOLD 
1985,PORSCHE,911 CARRERA COUPE,75000.0,2023-09-14,SOLD 
2000,PORSCHE,911 CARRERA 4 MILLENNIUM EDITION 6-SPEED,34000.0,2023-09-14,BID 
2001,PORSCHE,911 TURBO COUPE 6-SPEED,81500.0,2023-09-14,SOLD 
1973,PORSCHE,ONE-OWNER  911T COUPE SPORTOMATIC,110911.0,2023-09-14,SOLD 
2008,PORSCHE,BOXSTER RS 60 SPYDER,30000.0,2023-09-14,SOLD 
2004,PORSCHE,911 40TH ANNIVERSARY 6-SPEED,54500.0,2023-09-13,SOLD 
1974,PORSCHE,914,16500.0,2023-09-13,BID 
1999,PORSCHE,911 CARRERA 4 COUPE 6-SPEED,33750.0,2023-09-13,SOLD 
2016,PORSCHE,CAYENNE TURBO,38750.0,2023-09-13,BID 
0000,PORSCHE,14×5.5″ FUCHS WHEELS FOR,1800.0,2023-09-13,SOLD 
2001,PORSCHE,BOXSTER S 6-SPEED,17500.0,2023-09-13,SOLD 
1972,PORSCHE,911T COUPE,75000.0,2023-09-13,SOLD 
2008,PORSCHE,911 CARRERA CABRIOLET,41250.0,2023-09-13,SOLD 
1982,PORSCHE,928 5-SPEED,17500.0,2023-09-13,BID 
1965,PORSCHE,356C COUPE,90000.0,2023-09-13,SOLD 
1970,PORSCHE,2.7L-POWERED  911S COUPE,85000.0,2023-09-13,BID 
1992,PORSCHE,911 CARRERA 2 CABRIOLET,47500.0,2023-09-13,BID 
2009,PORSCHE,911 CARRERA S COUPE,64000.0,2023-09-13,SOLD 
1978,PORSCHE,924 5-SPEED,5800.0,2023-09-13,BID 
1966,PORSCHE,912 COUPE,49000.0,2023-09-13,SOLD 
1990,PORSCHE,911 CARRERA 2 TARGA 5-SPEED,63500.0,2023-09-13,BID 
2019,PORSCHE,911 GT3 RS,259000.0,2023-09-12,SOLD 
2002,PORSCHE,911 TURBO COUPE 6-SPEED,67500.0,2023-09-12,SOLD 
2019,PORSCHE,911 CARRERA GTS CABRIOLET,105000.0,2023-09-12,BID 
1974,PORSCHE,914 2.0,13100.0,2023-09-12,SOLD 
0000,PORSCHE,18×8″ AND 18×10″ TECHNOLOGY HOLLOW SPOKE WHEELS,4200.0,2023-09-12,SOLD 
2016,PORSCHE,CAYENNE GTS,34750.0,2023-09-12,BID 
2022,PORSCHE,GULF BLUE  911 GT3 6-SPEED,277000.0,2023-09-12,SOLD 
1997,PORSCHE,29K-KILOMETER ROW  911 TURBO X50,215000.0,2023-09-12,SOLD 
0000,PORSCHE,WHALE-TAIL SPOILER AND DECKLID FOR 930 TURBO,6350.0,2023-09-12,SOLD 
0000,PORSCHE,16×7″ AND 16×9″ FUCHS WHEELS FOR,4300.0,2023-09-12,SOLD 
2014,PORSCHE,BOXSTER S,40750.0,2023-09-12,SOLD 
2007,PORSCHE,CAYMAN 5-SPEED,22500.0,2023-09-12,SOLD 
2015,PORSCHE,911 TURBO S CABRIOLET,86000.0,2023-09-12,SOLD 
2008,PORSCHE,911 TURBO CABRIOLET 6-SPEED,103000.0,2023-09-12,BID 
1992,PORSCHE,968 CABRIOLET 6-SPEED,21000.0,2023-09-12,SOLD 
1969,PORSCHE,TWIN-PLUG 3.0L-POWERED  911S RACE CAR,40250.0,2023-09-12,BID 
2015,PORSCHE,CAYENNE DIESEL,39000.0,2023-09-12,SOLD 
1980,PORSCHE,924 TURBO PROJECT,8000.0,2023-09-12,SOLD 
1983,PORSCHE,33-YEARS-OWNED  911SC CABRIOLET,39000.0,2023-09-12,BID 
0000,PORSCHE,356 SPEEDSTER REPLICA BY VINTAGE MOTORCARS,56500.0,2023-09-12,SOLD 
0000,PORSCHE,18×8.5″ & 18×12″ WHEELS FOR 996 GT2,6000.0,2023-09-11,SOLD 
1974,PORSCHE,914 2.0,23500.0,2023-09-11,SOLD 
1980,PORSCHE,911SC COUPE,51500.0,2023-09-11,SOLD 
0000,PORSCHE,911 OUTLAW PAINTING BY FELIX HOLST,12500.0,2023-09-11,SOLD 
2012,PORSCHE,CAYENNE TURBO,35000.0,2023-09-11,SOLD 
2005,PORSCHE,911 TURBO S COUPE 6-SPEED,76000.0,2023-09-11,BID 
1997,PORSCHE,BOXSTER 5-SPEED,20250.0,2023-09-11,SOLD 
2019,PORSCHE,911 CARRERA 4S CABRIOLET,123000.0,2023-09-11,SOLD 
1995,RS,CLUBSPORT-STYLE  PORSCHE 911 CARRERA COUPE 6-SPEED,121000.0,2023-09-11,BID 
1962,PORSCHE,356B 1600S COUPE,61000.0,2023-09-11,SOLD 
0000,PORSCHE,911 HOOD FOR CHARITY,4100.0,2023-09-11,SOLD 
2004,PORSCHE,911 TURBO CABRIOLET X50 6-SPEED,55000.0,2023-09-11,BID 
1985,PORSCHE,911 CARRERA CABRIOLET,58000.0,2023-09-11,SOLD 
2014,PORSCHE,911 GT3,123000.0,2023-09-11,SOLD 
1996,PORSCHE,ORIGINAL-OWNER  911 CARRERA COUPE 6-SPEED,91500.0,2023-09-10,SOLD 
1984,PORSCHE,911 CARRERA COUPE,74000.0,2023-09-10,SOLD 
2003,PORSCHE,911 CARRERA COUPE 6-SPEED,25000.0,2023-09-10,SOLD 
0000,PORSCHE,911 TOOL KIT,7100.0,2023-09-10,SOLD 
0000,PORSCHE,356 SPEEDSTER REPLICA BY VINTAGE MOTORCARS,62500.0,2023-09-10,SOLD 
1990,PORSCHE,928 GT 5-SPEED,56000.0,2023-09-10,SOLD 
2018,PORSCHE,911 CARRERA COUPE,78000.0,2023-09-10,SOLD 
2006,PORSCHE,911 CARRERA 4 CABRIOLET 6-SPEED,51000.0,2023-09-10,SOLD 
1963,PORSCHE,356B SUPER 90 SUNROOF COUPE,118000.0,2023-09-09,SOLD 
1981,PORSCHE,BACKDATED  911SC 3.3L,71000.0,2023-09-09,BID 
1973,PORSCHE,914 2.0,33000.0,2023-09-09,SOLD 
2003,PORSCHE,911 TURBO COUPE 6-SPEED,52996.0,2023-09-09,SOLD 
1989,PORSCHE,911 CARRERA TARGA G50,74000.0,2023-09-09,SOLD 
1984,PORSCHE,911 CARRERA COUPE,120000.0,2023-09-09,SOLD 
2007,PORSCHE,911 TURBO COUPE 6-SPEED,226000.0,2023-09-09,SOLD 
2015,PORSCHE,911 CARRERA 4S COUPE,75138.0,2023-09-09,SOLD 
1990,PORSCHE,944 S2 CABRIOLET 5-SPEED,18000.0,2023-09-09,SOLD 
2010,PORSCHE,911 CARRERA 4S COUPE 6-SPEED,72000.0,2023-09-09,SOLD 
1983,PORSCHE,SAFARI-STYLE  911SC COUPE 3.2L TWIN-PLUG,153666.0,2023-09-09,SOLD 
0000,PORSCHE,WEBER 40IDTP3C / 40IDTP3C1 FOR 911,2151.0,2023-09-08,SOLD 
2018,PORSCHE,911 GT3 6-SPEED,163000.0,2023-09-08,BID 
2000,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,18500.0,2023-09-08,BID 
1997,PORSCHE,BOXSTER 5-SPEED,8100.0,2023-09-08,SOLD 
2009,PORSCHE,911 TURBO COUPE,75500.0,2023-09-08,SOLD 
2007,PORSCHE,BOXSTER 5-SPEED,20237.0,2023-09-08,BID 
2006,PORSCHE,CAYMAN S 6-SPEED,17500.0,2023-09-08,BID 
2022,PORSCHE,SLATE GREY  911 GT3 TOURING 6-SPEED,299000.0,2023-09-08,SOLD 
1969,PORSCHE,3.8L-POWERED  911T COUPE,140000.0,2023-09-08,SOLD 
2019,PORSCHE,911 CARRERA GTS COUPE 7-SPEED,116000.0,2023-09-08,SOLD 
1992,PORSCHE,911 CARRERA RS CLUBSPORT,127000.0,2023-09-08,BID 
2007,PORSCHE,CAYMAN S 6-SPEED,30750.0,2023-09-07,SOLD 
2007,PORSCHE,911 TURBO COUPE 6-SPEED,100000.0,2023-09-07,SOLD 
0000,PORSCHE,CARRERA TAIL SPOILER FOR 911,3275.0,2023-09-07,SOLD 
2004,PORSCHE,BOXSTER 5-SPEED,13750.0,2023-09-07,SOLD 
2009,PORSCHE,911 CARRERA 4S CABRIOLET,36969.0,2023-09-07,SOLD 
1981,PORSCHE,ROW  911 TURBO G50,132000.0,2023-09-07,SOLD 
1995,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,58000.0,2023-09-07,BID 
2014,PORSCHE,911 50TH ANNIVERSARY EDITION 7-SPEED,144200.0,2023-09-07,SOLD 
2001,PORSCHE,911 CARRERA 4 COUPE 6-SPEED,26500.0,2023-09-07,SOLD 
2006,PORSCHE,CAYENNE S TITANIUM EDITION,21250.0,2023-09-07,SOLD 
1986,PORSCHE,911 CARRERA COUPE,67000.0,2023-09-07,SOLD 
1965,PORSCHE,912 COUPE 5-SPEED,50912.0,2023-09-07,SOLD 
0000,PORSCHE,997 SPORT BUCKET SEATS,23000.0,2023-09-07,SOLD 
2004,PORSCHE,BOXSTER S 550 ANNIVERSARY EDITION,20600.0,2023-09-07,SOLD 
1989,PORSCHE,944 5-SPEED TRACK CAR,10300.0,2023-09-07,SOLD 
1969,PORSCHE,911S COUPE,90000.0,2023-09-07,SOLD 
2013,PORSCHE,CAYENNE GTS,37300.0,2023-09-06,SOLD 
1999,PORSCHE,911 CARRERA COUPE 6-SPEED,38500.0,2023-09-06,SOLD 
2003,PORSCHE,CAYENNE TURBO,24250.0,2023-09-06,SOLD 
1989,PORSCHE,911 CARRERA 4 COUPE 5-SPEED,83964.0,2023-09-06,BID 
0000,PORSCHE,18×7.5″ AND 18×10″ TECHNOLOGY HOLLOW-SPOKE WHEELS,3500.0,2023-09-06,SOLD 
1973,PORSCHE,914,10900.0,2023-09-06,BID 
0000,PORSCHE,SEATS FOR 911,2600.0,2023-09-06,SOLD 
2018,PORSCHE,GREEN YELLOW  911 GT3,178600.0,2023-09-06,SOLD 
2004,PORSCHE,911 CARRERA 4S COUPE 6-SPEED,42500.0,2023-09-06,SOLD 
1996,PORSCHE,911 CARRERA 4S 6-SPEED,138000.0,2023-09-06,SOLD 
2001,PORSCHE,BOXSTER S 6-SPEED,15000.0,2023-09-06,SOLD 
2005,PORSCHE,CAYENNE TURBO,15300.0,2023-09-06,SOLD 
2007,PORSCHE,ONE-OWNER  911 CARRERA 4S CABRIOLET 6-SPEED,55500.0,2023-09-06,SOLD 
2008,PORSCHE,CAYENNE GTS,19250.0,2023-09-06,SOLD 
1999,PORSCHE,BOXSTER 5-SPEED,14750.0,2023-09-06,SOLD 
2015,PORSCHE,911 CARRERA 4S CABRIOLET 7-SPEED,81000.0,2023-09-06,SOLD 
2011,PORSCHE,CAYMAN 6-SPEED,33987.0,2023-09-06,SOLD 
1993,PORSCHE,968 COUPE,15001.0,2023-09-06,BID 
1969,PORSCHE,2.2L-POWERED  911E COUPE SLANT NOSE CONVERSION,23000.0,2023-09-06,SOLD 
1985,PORSCHE,928S 5-SPEED,21250.0,2023-09-06,SOLD 
2001,PORSCHE,911 GT2 CLUBSPORT,200000.0,2023-09-06,BID 
1972,PORSCHE,911T COUPE,58500.0,2023-09-06,SOLD 
1974,PORSCHE,911S COUPE,113000.0,2023-09-06,SOLD 
2004,PORSCHE,911 GT3,127000.0,2023-09-06,SOLD 
1992,PORSCHE,911 CARRERA RS,190964.0,2023-09-06,SOLD 
1997,PORSCHE,911 CARRERA COUPE,51993.0,2023-09-06,SOLD 
1965,PORSCHE,912 COUPE,56000.0,2023-09-05,SOLD 
0000,PORSCHE,16×7″ AND 16×9″ FUCHS WHEELS FOR,3550.0,2023-09-05,SOLD 
1996,PORSCHE,ROW  911 TURBO,155000.0,2023-09-05,SOLD 
2017,PORSCHE,911 CARRERA GTS CABRIOLET,120500.0,2023-09-05,SOLD 
2022,PORSCHE,911 GT3,251000.0,2023-09-05,SOLD 
1956,PORSCHE,GT-STYLE  356A SUNROOF COUPE,175000.0,2023-09-05,SOLD 
2002,PORSCHE,911 TURBO COUPE 6-SPEED,68500.0,2023-09-05,SOLD 
1997,PORSCHE,911 CARRERA S COUPE 6-SPEED,110500.0,2023-09-05,BID 
1986,PORSCHE,944 TURBO,44999.0,2023-09-05,BID 
0000,,LIMITED-EDITION HAZET/PORSCHE MOTORSPORTS TOOL TROLLEY & TOOL SET,13500.0,2023-09-05,SOLD 
2011,PORSCHE,911 SPEEDSTER,321000.0,2023-09-05,SOLD 
2001,PORSCHE,BOXSTER S 6-SPEED,22900.0,2023-09-05,SOLD 
2007,PORSCHE,911 CARRERA COUPE 6-SPEED,50800.0,2023-09-05,SOLD 
1990,PORSCHE,32-YEARS-OWNED  911 CARRERA 2 TARGA 5-SPEED,90000.0,2023-09-05,SOLD 
1986,PORSCHE,ONE-FAMILY-OWNED  911 CARRERA TARGA,58500.0,2023-09-04,SOLD 
2007,PORSCHE,911 TURBO COUPE,81500.0,2023-09-04,SOLD 
1982,PORSCHE,911SC COUPE,62000.0,2023-09-04,SOLD 
1995,PORSCHE,968 CABRIOLET 6-SPEED,17750.0,2023-09-04,SOLD 
1964,PORSCHE,25-YEARS-OWNED  356C COUPE,80000.0,2023-09-04,BID 
1999,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,16250.0,2023-09-04,SOLD 
1976,PORSCHE,ONE-FAMILY-OWNED  914 2.0,13251.0,2023-09-04,BID 
2019,PORSCHE,718 CAYMAN GT4 CLUBSPORT COMPETITION MR,148000.0,2023-09-04,BID 
1965,PORSCHE,48-YEARS-OWNED  356C CABRIOLET,98000.0,2023-09-04,BID 
0000,PORSCHE,18×8″ AND 18×10″ SPORT DESIGN WHEELS BY BBS,2304.0,2023-09-04,SOLD 
2011,PORSCHE,CAYENNE TURBO,29250.0,2023-09-04,BID 
2007,PORSCHE,BOXSTER S 6-SPEED,20781.0,2023-09-04,BID 
1960,,PORSCHE-DIESEL JUNIOR 108 TRACTOR,35000.0,2023-09-04,SOLD 
2007,PORSCHE,911 TURBO COUPE 6-SPEED,87997.0,2023-09-04,SOLD 
1986,PORSCHE,944 TURBO,29500.0,2023-09-04,SOLD 
1988,PORSCHE,21-YEARS-OWNED  911 TURBO CABRIOLET,140000.0,2023-09-04,SOLD 
1988,PORSCHE,911 CARRERA COUPE COMMEMORATIVE EDITION,140000.0,2023-09-03,SOLD 
2004,PORSCHE,ORIGINAL-OWNER  911 TURBO CABRIOLET 6-SPEED,46496.0,2023-09-03,SOLD 
1988,PORSCHE,944S 5-SPEED,24250.0,2023-09-03,SOLD 
2017,PORSCHE,911 TARGA 4S 7-SPEED,127000.0,2023-09-03,BID 
1979,PORSCHE,L98-POWERED  928 5-SPEED,10611.0,2023-09-03,SOLD 
2004,PORSCHE,911 CARRERA 4S CABRIOLET X51 6-SPEED,49000.0,2023-09-03,SOLD 
1995,PORSCHE,911 CARRERA COUPE 6-SPEED,83000.0,2023-09-03,BID 
1960,PORSCHE,356B SUPER 90 COUPE,64000.0,2023-09-03,SOLD 
1984,PORSCHE,944,13600.0,2023-09-02,SOLD 
1988,PORSCHE,911 CARRERA TARGA G50,57000.0,2023-09-02,BID 
0000,PORSCHE,15×7″ AND 15×8″ FUCHS WHEELS FOR,1900.0,2023-09-02,SOLD 
1975,PORSCHE,914 2.0,17750.0,2023-09-02,SOLD 
2021,PORSCHE,911 CARRERA S COUPE 7-SPEED,145000.0,2023-09-02,SOLD 
2008,PORSCHE,BOXSTER,20400.0,2023-09-02,SOLD 
1992,PORSCHE,911 CARRERA 2 COUPE 5-SPEED,103000.0,2023-09-02,SOLD 
2014,PORSCHE,911 TURBO S COUPE,130000.0,2023-09-01,SOLD 
1999,PORSCHE,911 CARRERA COUPE 6-SPEED,29750.0,2023-09-01,SOLD 
1999,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,33000.0,2023-09-01,SOLD 
2014,PORSCHE,BOXSTER 6-SPEED,37500.0,2023-09-01,SOLD 
1998,PORSCHE,BOXSTER 5-SPEED,8400.0,2023-09-01,SOLD 
2006,PORSCHE,CAYMAN S 6-SPEED,25987.0,2023-09-01,SOLD 
2001,PORSCHE,911 TURBO COUPE,62000.0,2023-09-01,SOLD 
2008,PORSCHE,BOXSTER LIMITED EDITION 5-SPEED,33000.0,2023-09-01,SOLD 
2022,PORSCHE,911 TURBO S COUPE,236365.0,2023-08-31,SOLD 
2003,PORSCHE,911 CARRERA COUPE 6-SPEED,24250.0,2023-08-31,SOLD 
1997,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,55555.0,2023-08-31,BID 
2008,PORSCHE,CAYMAN S 6-SPEED,28000.0,2023-08-31,SOLD 
1999,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,21250.0,2023-08-31,SOLD 
2008,PORSCHE,911 TURBO CABRIOLET 6-SPEED,86500.0,2023-08-31,SOLD 
0000,PORSCHE,WHALE-TAIL SPOILER AND DECKLID FOR 930 TURBO,1550.0,2023-08-31,SOLD 
0000,PORSCHE,356A COUPE REPLICA BY JPS MOTORSPORTS,57356.0,2023-08-31,SOLD 
1990,PORSCHE,944 S2 CABRIOLET 5-SPEED,10000.0,2023-08-31,SOLD 
1980,PORSCHE,911SC TARGA,37750.0,2023-08-31,BID 
1986,PORSCHE,911 CARRERA TARGA M491,105000.0,2023-08-31,SOLD 
1961,PORSCHE,GT-STYLE  356B COUPE,151000.0,2023-08-31,SOLD 
